股票代码,所属概念数量,所属概念,market_code,code
300317.SZ,11,虚拟电厂;光伏建筑一体化;绿色电力;风电;光伏概念;储能;国企改革;华为概念;锂电池概念;粤港澳大湾区;OLED,33,300317
002615.SZ,16,露营经济;共同富裕示范区;智能家居;一带一路;人民币贬值受益;跨境电商;回购增持再贷款概念;体育产业;星闪概念;华为概念;三胎概念;网红经济;数字经济;IP经济(谷子经济);鸿蒙概念;NFT概念,33,002615
300470.SZ,17,军工;核电;海工装备;商业航天;水利;专精特新;机器人概念;储能;新能源汽车;氢能源;西部大开发;绿色电力;国企改革;氟化工概念;煤化工概念;天然气;深股通,33,300470
688701.SH,4,土壤修复;污水处理;固废处理;融资融券,17,688701
688171.SH,11,量子科技;工业互联网;网络安全;信创;数据安全;军工信息化;数据要素;电力物联网;智能电网;虚拟电厂;融资融券,17,688171
688188.SH,7,高端装备;专精特新;人工智能;机器人概念;新型工业化;沪股通;融资融券,17,688188
688528.SH,10,长安汽车概念;智慧城市;物联网;低空经济;专精特新;传感器;汽车电子;西部大开发;股权转让(并购重组);融资融券,17,688528
300782.SZ,18,WiFi 6;6G概念;消费电子概念;先进封装;智能穿戴;5G;芯片概念;无线耳机;卫星导航;小米概念;商业航天;物联网;虚拟现实;人民币贬值受益;智能家居;同花顺漂亮100;融资融券;深股通,33,300782
301070.SZ,15,比亚迪概念;高端装备;东数西算(算力);无人驾驶;光伏概念;华为昇腾;锂电池概念;储能;人工智能;智能医疗;智慧政务;DeepSeek概念;回购增持再贷款概念;绿色电力;融资融券,33,301070
688589.SH,19,MCU芯片;中芯国际概念;芯片概念;传感器;5G;专精特新;智能家居;物联网;粤港澳大湾区;卫星导航;智慧灯杆;光伏概念;高铁;智慧城市;人工智能;电力物联网;阿里巴巴概念;智能电网;融资融券,17,688589
300193.SZ,2,机器人概念;人民币贬值受益,33,300193
002815.SZ,31,PCB概念;共封装光学(CPO);华为手机;AI PC;先进封装;毫米波雷达;5G;汽车电子;消费电子概念;芯片概念;6G概念;柔性屏(折叠屏);数据中心;传感器;比亚迪概念;人形机器人;无人机;特斯拉概念;无人驾驶;华为概念;机器人概念;军工;商业航天;东数西算(算力);粤港澳大湾区;腾讯概念;抖音概念(字节概念);阿里巴巴概念;一带一路;百度概念;深股通,33,002815
002470.SZ,10,磷化工;化肥;生态农业;农村电商;水泥概念;土壤修复;乡村振兴;国企改革;锂电池概念;深股通,33,002470
301110.SZ,12,小红书概念;AI智能体;抖音概念(字节概念);阿里巴巴概念;数据要素;人工智能;跨境电商;三胎概念;宠物经济;AI应用;深股通;融资融券,33,301110
300554.SZ,5,第三代半导体;光伏概念;芯片概念;中芯国际概念;股权转让(并购重组),33,300554
601179.SH,22,柔性直流输电;特高压;智能电网;风电;核电;可控核聚变;光伏概念;储能;中字头股票;超级电容;水利;数据中心;高端装备;西部大开发;央企国企改革;东数西算(算力);国企改革;芯片概念;量子科技;同花顺中特估100;融资融券;沪股通,17,601179
688186.SH,20,可控核聚变;航空发动机;核电;大飞机;军工;海工装备;特钢概念;风电;高端装备;雅下水电概念;芯片概念;高铁;2025三季报预增;储能;专精特新;2025年报预增;人形机器人;回购增持再贷款概念;沪股通;融资融券,17,688186
000691.SZ,2,ST板块;西部大开发,33,000691
002600.SZ,39,AI手机;同花顺果指数;AI PC;5G;智能音箱;AI眼镜;英伟达概念;商业航天;富士康概念;无人机;无线耳机;无线充电;智能穿戴;人形机器人;液冷服务器;小米概念;消费电子概念;低空经济;共封装光学(CPO);柔性屏(折叠屏);虚拟现实;3D打印;华为概念;苹果概念;比亚迪概念;减速器;机器人概念;碳纤维;新能源汽车;人工智能;海峡两岸;充电桩;光伏概念;储能;人民币贬值受益;回购增持再贷款概念;稀土永磁;深股通;融资融券,33,002600
300442.SZ,12,中国AI 50;抖音概念(字节概念);算力租赁;东数西算(算力);数据中心;液冷服务器;京津冀一体化;机器人概念;2025年报预增;回购增持再贷款概念;融资融券;深股通,33,300442
603863.SH,1,粤港澳大湾区,17,603863
688435.SH,14,华为欧拉;数据安全;云计算;华为鲲鹏;信创;阿里巴巴概念;腾讯概念;数据要素;DeepSeek概念;数字经济;华为概念;互联网金融;专精特新;融资融券,17,688435
301259.SZ,13,人工智能;算力租赁;东数西算(算力);数据中心;新型城镇化;土壤修复;垃圾分类;乡村振兴;污水处理;芯片概念;固废处理;深股通;融资融券,33,301259
002276.SZ,26,柔性直流输电;人形机器人;高压快充;高端装备;新能源汽车;机器人概念;充电桩;比亚迪概念;核电;换电概念;风电;工业互联网;海工装备;储能;光伏概念;数据中心;军工;水利;5G;绿色电力;数字经济;光纤概念;股权转让(并购重组);国企改革;深股通;融资融券,33,002276
300112.SZ,16,新型工业化;传感器;机器人概念;物联网;新能源汽车;专精特新;机器视觉;华为概念;工业母机;人工智能;毫米波雷达;光热发电;军工;氢能源;核电;太赫兹,33,300112
002377.SZ,2,互联网金融;股权转让(并购重组),33,002377
600765.SH,23,国产航母;成飞概念;大飞机;航空发动机;军民融合;商业航天;军工;无人机;海工装备;飞行汽车(eVTOL);低空经济;核电;3D打印;高端装备;机器人概念;央企国企改革;汽车热管理;西部大开发;回购增持再贷款概念;国企改革;沪股通;融资融券;中字头股票,17,600765
688558.SH,9,工业母机;新型工业化;人形机器人;高端装备;专精特新;机器人概念;航空发动机;商业航天;融资融券,17,688558
603931.SH,4,光刻胶;OLED;芯片概念;沪股通,17,603931
000829.SZ,26,独角兽概念;虚拟现实;抖音概念(字节概念);百度概念;人工智能;数据确权;腾讯概念;Web3.0;AI智能体;创投;深圳国企改革;鸿蒙概念;华为概念;粤港澳大湾区;拼多多概念;国企改革;新型烟草(电子烟);智能穿戴;华为汽车;华为手机;一带一路;苹果概念;消费电子概念;AI手机;深股通;融资融券,33,000829
000777.SZ,18,可控核聚变;商业航天;核电;核污染防治;安防;水利;超超临界发电;央企国企改革;燃料电池;氢能源;一带一路;国企改革;幽门螺杆菌概念;煤化工概念;融资融券;天然气;深股通;中字头股票,33,000777
603966.SH,9,换电概念;长三角一体化;核电;水利;专精特新;新型工业化;机器人概念;一带一路;股权转让(并购重组),17,603966
002136.SZ,4,磷化工;钛白粉概念;锂电池概念;国企改革,33,002136
301020.SZ,9,专精特新;新能源汽车;长安汽车概念;华为汽车;燃料电池;比亚迪概念;氢能源;国企改革;融资融券,33,301020
603933.SH,18,人形机器人;新型工业化;工业母机;MCU芯片;汽车电子;海峡两岸;机器人概念;无人机;消费电子概念;物联网;新能源汽车;福建自贸区;智能家居;芯片概念;工业互联网;存储芯片;数字经济;储能,17,603933
688653.SH,15,智能音箱;WiFi 6;星闪概念;芯片概念;智能座舱;物联网;专精特新;车联网(车路协同);无人机;低空经济;智能家居;上海自贸区;沪股通;股权转让(并购重组);融资融券,17,688653
300440.SZ,15,专精特新;高铁;数字孪生;机器人概念;无人驾驶;军工;虚拟现实;人工智能;职业教育;智能物流;2025年报预增;储能;AI智能体;西部大开发;深股通,33,300440
920183.BJ,5,专精特新;消费电子概念;新股与次新股;融资融券;人民币贬值受益,151,920183
300563.SZ,23,WiFi 6;铜缆高速连接;EDR概念;苹果概念;消费电子概念;汽车电子;5G;芯片概念;虚拟现实;华为概念;新能源汽车;无人机;钙钛矿电池;专精特新;军工;商业航天;卫星导航;医疗器械概念;光伏概念;军工信息化;数字经济;深股通;融资融券,33,300563
600498.SH,36,6G概念;光纤概念;F5G概念;卫星导航;商业航天;共封装光学(CPO);WiFi 6;华为昇腾;东数西算(算力);5G;云计算;海工装备;AI智能体;网络安全;数据中心;液冷服务器;数据安全;智慧政务;华为鲲鹏;数据要素;特高压;国资云;数字乡村;人工智能;DeepSeek概念;智能医疗;智慧城市;芯片概念;央企国企改革;创投;一带一路;汽车芯片;MCU芯片;国企改革;沪股通;融资融券,17,600498
600399.SH,9,特钢概念;航空发动机;商业航天;大飞机;军工;核电;回购增持再贷款概念;沪股通;融资融券,17,600399
301019.SZ,6,染料;专精特新;消费电子概念;3D打印;POE胶膜;融资融券,33,301019
002342.SZ,15,商业航天;军工;京津冀一体化;海工装备;水利;雄安新区;核电;光伏概念;一带一路;高端装备;风电;抽水蓄能;白酒概念;深股通;融资融券,33,002342
002209.SZ,7,新型工业化;粤港澳大湾区;机器人概念;工业互联网;污水处理;2025年报预增;消毒剂,33,002209
002916.SZ,18,PCB概念;富士康概念;先进封装;存储芯片;苹果概念;国家大基金持股;汽车电子;5G;芯片概念;2025年报预增;新能源汽车;数据中心;粤港澳大湾区;华为概念;央企国企改革;深股通;国企改革;融资融券,33,002916
002406.SZ,8,长安汽车概念;机器人概念;新能源汽车;中俄贸易概念;工业互联网;军工;军民融合;深股通,33,002406
002623.SZ,9,钙钛矿电池;POE胶膜;光伏建筑一体化;光伏概念;建筑节能;绿色电力;一带一路;特斯拉概念;融资融券,33,002623
688187.SH,27,特高压;柔性直流输电;风电;储能;光伏概念;氢能源;海工装备;充电桩;高铁;新能源汽车;央企国企改革;一带一路;第三代半导体;传感器;机器人概念;长安汽车概念;芯片概念;国家大基金持股;小米概念;国企改革;数据中心;汽车芯片;无人驾驶;数据要素;可燃冰;沪股通;融资融券,17,688187
920275.BJ,3,融资融券;宠物经济;合成生物,151,920275
600444.SH,16,海工装备;核电;可控核聚变;光热发电;水利;机器人概念;氢能源;污水处理;数据中心;芯片概念;锂电池概念;央企国企改革;国企改革;动力电池回收;盐湖提锂;金属回收,17,600444
688543.SH,8,军民融合;商业航天;军工;无人机;人工智能;国企改革;沪股通;融资融券,17,688543
301288.SZ,7,新型城镇化;ST板块;污水处理;粤港澳大湾区;专精特新;金属回收;金属镍,33,301288
301049.SZ,8,医疗废物处理;固废处理;储能;汽车拆解概念;锂电池概念;动力电池回收;金属回收;融资融券,33,301049
601231.SH,19,共封装光学(CPO);同花顺果指数;苹果概念;WiFi 6;芯片概念;消费电子概念;5G;汽车电子;无线耳机;AI眼镜;智能穿戴;新能源汽车;智能座舱;物联网;一带一路;医疗器械概念;元宇宙;沪股通;融资融券,17,601231
300853.SZ,18,新型工业化;机器人概念;传感器;人形机器人;机器视觉;无人机;电力物联网;语音技术;专精特新;人工智能;智能电网;智能穿戴;东数西算(算力);储能;DeepSeek概念;AI眼镜;海工装备;一带一路,33,300853
300444.SZ,36,柔性直流输电;智能电网;电力物联网;虚拟电厂;风电;高压快充;华为数字能源;换电概念;充电桩;绿色电力;光伏建筑一体化;光伏概念;碳中和;储能;海工装备;钒电池;新疆振兴;数据中心;京津冀一体化;数字孪生;高端装备;一带一路;工业互联网;2025年报预增;数字经济;人工智能;锂电池概念;长安汽车概念;机器人概念;新能源汽车;东数西算(算力);华为概念;固态电池;比亚迪概念;股权转让(并购重组);深股通,33,300444
300020.SZ,24,智慧城市;东数西算(算力);智慧政务;元宇宙;人工智能;华为鲲鹏;数字孪生;数据要素;数字经济;ST板块;华为概念;数字乡村;百度概念;区块链;阿里巴巴概念;车联网(车路协同);数据中心;智能医疗;ETC;创投;共同富裕示范区;机器人概念;家庭医生;无人驾驶,33,300020
603716.SH,19,脑机接口;DRG/DIP;细胞免疫治疗;智能医疗;养老概念;生物疫苗;创新药;鸿蒙概念;医疗器械概念;信创;数据安全;人工智能;DeepSeek概念;网络安全;医疗废物处理;华为概念;AI应用;固废处理;沪股通,17,603716
002597.SZ,9,代糖概念;生物质能发电;合成生物;锂电池概念;煤化工概念;固态电池;光伏概念;深股通;融资融券,33,002597
688236.SH,10,牙科医疗;医疗器械概念;智能医疗;2025年报预增;京津冀一体化;机器人概念;专精特新;3D打印;融资融券;沪股通,17,688236
002877.SZ,4,工业互联网;新型工业化;人工智能;专精特新,33,002877
000863.SZ,17,租售同权;物业管理;旅游概念;IP经济(谷子经济);文化传媒概念;长三角一体化;光伏建筑一体化;创投;智能家居;数字经济;一带一路;Web3.0;元宇宙;人工智能;虚拟现实;深股通;融资融券,33,000863
000703.SZ,9,可降解塑料;参股银行;回购增持再贷款概念;一带一路;西部大开发;互联网金融;阿里巴巴概念;融资融券;深股通,33,000703
002418.SZ,16,液冷服务器;超级电容;空气能热泵;石墨烯;储能;锂电池概念;数据中心;新能源汽车;充电桩;汽车热管理;氢能源;动力电池回收;东数西算(算力);无人驾驶;家用电器;算力租赁,33,002418
688512.SH,8,芯片概念;5G;国家大基金持股;专精特新;物联网;人民币贬值受益;沪股通;融资融券,17,688512
002725.SZ,11,碳纤维;新能源汽车;燃料电池;5G;中俄贸易概念;芯片概念;共同富裕示范区;人民币贬值受益;回购增持再贷款概念;一带一路;股权转让(并购重组),33,002725
603717.SH,11,特色小镇;乡村振兴;PPP概念;雄安新区;猪肉;生态农业;西部大开发;绿色电力;锂电池概念;钠离子电池;氟化工概念,17,603717
301329.SZ,10,商业航天;卫星导航;5G;海峡两岸;光纤概念;消费电子概念;新能源汽车;光伏概念;储能;融资融券,33,301329
000663.SZ,9,海峡两岸;乡村振兴;土地流转;碳中和;国企改革;碳交易;绿色电力;央企国企改革;天然气,33,000663
301311.SZ,18,中船系;成飞概念;机器人概念;军工;新型工业化;智能物流;专精特新;烟草;比亚迪概念;数字孪生;华为概念;储能;人工智能;西部大开发;国企改革;央企国企改革;深股通;融资融券,33,301311
