股票代码,market_code,code,所属同花顺行业
002759.SZ,33,002759,电力设备-电池-电池化学品
000595.SZ,33,000595,公用事业-电力-新能源发电
002294.SZ,33,002294,医药生物-化学制药-化学制剂
600178.SH,17,600178,汽车-汽车零部件-底盘与发动机系统
003036.SZ,33,003036,机械设备-专用设备-纺织服装设备
301238.SZ,33,301238,电力设备-电池-电池化学品
920139.BJ,151,920139,电子-半导体-集成电路封测
300420.SZ,33,300420,机械设备-通用设备-其他通用设备
688811.SH,17,688811,有色金属-金属新材料-其他金属新材料
688697.SH,17,688697,机械设备-通用设备-机床工具
300975.SZ,33,300975,电子-其他电子-其他电子Ⅲ
002067.SZ,33,002067,轻工制造-造纸-造纸Ⅲ
603588.SH,17,603588,环保-环境治理-固废治理
301002.SZ,33,301002,电子-光学光电子-LED
003009.SZ,33,003009,国防军工-军工装备-航天装备
601958.SH,17,601958,有色金属-小金属-钼
300403.SZ,33,300403,家用电器-白色家电-家电零部件
300617.SZ,33,300617,电力设备-电网设备-输变电设备
300105.SZ,33,300105,环保-环保设备-环保设备Ⅲ
920339.BJ,151,920339,电子-光学光电子-LED
301067.SZ,33,301067,电子-消费电子-消费电子零部件及组装
002407.SZ,33,002407,基础化工-化学制品-氟化工
688772.SH,17,688772,电力设备-电池-锂电池
002453.SZ,33,002453,基础化工-化学制品-其他化学制品
001896.SZ,33,001896,公用事业-电力-火电
301696.SZ,33,301696,国防军工-军工装备-航空装备
600497.SH,17,600497,有色金属-工业金属-铅锌
688400.SH,17,688400,机械设备-自动化设备-其他自动化设备
605117.SH,17,605117,电力设备-光伏设备-逆变器
002176.SZ,33,002176,电力设备-电机-电机Ⅲ
603876.SH,17,603876,有色金属-工业金属-铝
920593.BJ,151,920593,机械设备-自动化设备-机器人
002738.SZ,33,002738,有色金属-小金属-其他小金属
688165.SH,17,688165,机械设备-自动化设备-机器人
688020.SH,17,688020,电子-电子化学品-电子化学品Ⅲ
688797.SH,17,688797,电子-半导体-半导体材料
603181.SH,17,603181,基础化工-化学制品-其他化学制品
002587.SZ,33,002587,电子-光学光电子-LED
301366.SZ,33,301366,电子-元件-印制电路板
603135.SH,17,603135,机械设备-专用设备-能源及重型设备
603319.SH,17,603319,汽车-汽车零部件-底盘与发动机系统
603728.SH,17,603728,电力设备-电机-电机Ⅲ
600376.SH,17,600376,房地产-房地产-住宅开发
603822.SH,22,603822,基础化工-化学制品-其他化学制品
688783.SH,17,688783,电子-半导体-半导体材料
603722.SH,17,603722,基础化工-化学制品-其他化学制品
300763.SZ,33,300763,电力设备-光伏设备-逆变器
603667.SH,17,603667,机械设备-通用设备-金属制品
002896.SZ,33,002896,机械设备-通用设备-金属制品
002106.SZ,33,002106,电子-光学光电子-面板
603328.SH,17,603328,电子-元件-印制电路板
300438.SZ,33,300438,电力设备-电池-锂电池
688633.SH,17,688633,机械设备-专用设备-能源及重型设备
920083.BJ,151,920083,基础化工-非金属材料-非金属材料Ⅲ
603738.SH,17,603738,电子-元件-被动元件
920096.BJ,151,920096,机械设备-自动化设备-其他自动化设备
300491.SZ,33,300491,电力设备-其他电源设备-其他电源设备Ⅲ
300668.SZ,33,300668,社会服务-其他社会服务-专业服务
301217.SZ,33,301217,电力设备-电池-锂电池
002979.SZ,33,002979,机械设备-自动化设备-机器人
600520.SH,17,600520,机械设备-专用设备-其他专用设备
300885.SZ,33,300885,机械设备-通用设备-金属制品
688320.SH,17,688320,机械设备-自动化设备-工控设备
002943.SZ,33,002943,机械设备-通用设备-机床工具
300005.SZ,33,300005,纺织服饰-服装家纺-服装
002403.SZ,33,002403,家用电器-小家电-小家电Ⅲ
603505.SH,17,603505,基础化工-化学制品-氟化工
300953.SZ,33,300953,电力设备-电池-锂电池
603626.SH,17,603626,电子-消费电子-消费电子零部件及组装
688028.SH,17,688028,机械设备-通用设备-磨具磨料
301028.SZ,33,301028,机械设备-通用设备-其他通用设备
002708.SZ,33,002708,汽车-汽车零部件-底盘与发动机系统
920476.BJ,151,920476,机械设备-通用设备-仪器仪表
603938.SH,17,603938,基础化工-化学原料-其他化学原料
002050.SZ,33,002050,家用电器-白色家电-家电零部件
003023.SZ,33,003023,家用电器-小家电-小家电Ⅲ
